HALTER_ID,ALTER,GESCHLECHT,STADTKREIS,STADTQUARTIER,RASSE1,RASSE1_MISCHLING,RASSE2,RASSE2_MISCHLING,RASSENTYP,GEBURTSJAHR_HUND,GESCHLECHT_HUND,HUNDEFARBE
122261,31-40,w,5,52,Welsh Corgi Pembroke,,,,K,2014,m,rot/weiss
94465,31-40,m,5,52,Border Collie,,,,I,2007,m,schwarz/weiss
122048,31-40,w,5,52,Chihuahua,,,,K,2013,m,schwarz/braun/weiss
122048,31-40,w,5,52,Zwergspitz,,Pomeranian,,K,2015,w,creme
122048,31-40,w,5,52,Zwergspitz,,Pomeranian,,K,2015,m,creme
151958,41-50,w,5,52,Jack Russel Terrier,,,,K,2007,w,tricolor
121652,41-50,m,5,52,Appenzeller Sennenhund,,Jack Russel Terrier,,I,2008,m,schwarz/weiss/braun
82281,91-100,w,5,52,Pudel,,,,K,2015,w,harlekin
93553,31-40,m,5,52,Saarloos-Wolfshund,,,,I,2008,m,braun
121503,51-60,w,5,52,Mischling klein,,,,K,2017,w,weiss/schwarz
121503,51-60,w,5,52,Mischling klein,,,,K,2016,w,braun
151419,31-40,m,5,52,Mischling klein,,,,K,2018,w,schwarz/weiss
121118,41-50,w,5,52,Mischling gross,,,,I,2017,w,schwarz
151004,31-40,w,5,52,Zwergpudel,,,,K,2019,w,apricot
150580,21-30,w,5,52,Golden Retriever,,,,I,2019,w,creme
150430,41-50,m,5,52,Pudel,,Labrador,,I,2015,m,golden
150316,51-60,m,5,52,Chihuahua,,,,K,2017,w,weiss/braun
92844,51-60,m,5,52,Bulldog,,,,I,2019,m,braun
82653,71-80,m,5,52,Mischling klein,,,,K,2014,w,beige/schwarz
149705,21-30,w,5,52,Miniature Australian Shepherd,,,,I,2019,m,blue/merle
149543,51-60,m,5,52,Dachshund,,,,K,2014,w,schwarz
155752,31-40,m,5,52,Welsh Corgi Pembroke,,,,K,2020,m,braun/weiss
148999,31-40,m,5,52,Chihuahua,,,,K,2019,w,brindle
119413,41-50,m,5,52,Chihuahua,,,,K,2013,w,tricolor
119364,41-50,m,5,52,Flat Coated Retriever,,,,I,2013,m,schwarz
119325,31-40,w,5,52,Old Englische Bulldogge,,,,I,2013,m,braun/weiss
148749,51-60,w,5,52,Yorkshire Terrier,,,,K,2019,w,schwarz/rot
119070,41-50,m,5,52,Flat Coated Retriever,,,,I,2013,m,schwarz
148667,41-50,m,5,52,Pinscher,,,,K,2005,m,schwarz
118564,51-60,w,5,52,Bolonka Zwetna,,,,K,2016,w,black/tan
148086,31-40,w,5,52,Jack Russel Terrier,,,,K,2007,m,weiss/schwarz
118220,51-60,w,5,52,Zwergspitz,,Pomeranian,,K,2012,m,schwarz
118115,71-80,w,5,52,Dachshund,,,,K,2013,w,sandfarbig
117908,51-60,w,5,52,Yorkshire Terrier,,,,K,2008,w,blue/steel
117705,41-50,w,5,52,Weimaraner,,,,I,2015,w,grau
117576,41-50,w,5,52,Yorkshire Terrier,,,,K,2009,w,blue/tan
155812,31-40,m,5,52,Zwergpudel,,,,K,2019,m,rot
146816,21-30,m,5,52,Rottweiler,,,,I,2016,m,schwarz/braun
146769,31-40,m,5,52,Mischling gross,,,,I,2017,w,schwarz/weiss
146736,51-60,w,5,52,West Highland White Terrier,,,,K,2018,m,weiss
146715,31-40,w,5,52,Mischling gross,,,,I,2018,w,schwarz/weiss
146316,31-40,m,5,52,Weimaraner,,,,I,2016,m,grau
146209,31-40,m,5,52,Mischling klein,,,,K,2014,w,grau
19004,51-60,m,5,52,Malteser,,,,K,2014,m,weiss
116226,31-40,m,5,52,Flat Coated Retriever,,,,I,2013,m,schwarz
145941,31-40,m,5,52,Border Collie,,,,I,2016,m,orangeschimmel
145922,51-60,m,5,52,Zwergpudel,,,,K,2018,w,braun
89674,61-70,w,5,52,Jack Russel Terrier,,Mops,,K,2011,w,hellbraun
145504,31-40,m,5,52,Boston Terrier,,,,K,2012,m,schwarz/weiss
114509,31-40,w,5,52,Petit Basset Griffon Vendéen,,,,K,2005,m,beige
144669,21-30,m,5,52,Rottweiler,,,,I,2018,m,schwarz/braun
146209,31-40,m,5,52,Mischling klein,,,,K,2016,m,braun
144325,51-60,w,5,52,Labrador Retriever,,,,I,2013,m,braun
144226,31-40,w,5,52,Havaneser,,,,K,2018,w,braun
89460,41-50,m,5,52,English Pointer,,,,I,2015,m,weiss/braun
113850,51-60,w,5,52,Mischling gross,,,,I,2012,m,schwarz/weiss
143741,21-30,m,5,52,Mischling klein,Mischling,,,K,2014,w,hellbraun
89406,21-30,w,5,52,Zwergpudel,,,,K,2020,m,apricot
154164,41-50,w,5,52,Bolonka Zwetna,,,,K,2020,w,zobel
142847,41-50,w,5,52,Labrador,,Pudel,,I,2018,m,creme
89292,41-50,m,5,52,Segugio italiano,Mischling,,,I,2005,m,schwarz
142635,31-40,w,5,52,Labrador Retriever,,,,I,2018,m,silber
142634,41-50,m,5,52,Golden Retriever,,Pudel,,I,2018,m,fawn
142375,41-50,w,5,52,Bolonka Zwetna,,,,K,2011,w,schwarz/weiss
142277,51-60,w,5,52,Mischling gross,,,,I,2013,m,beige/grau
89260,41-50,m,5,52,Jack Russel Terrier,,,,K,2006,w,tricolor
142040,31-40,m,5,52,Shiba Inu,,,,K,2016,m,rot/weiss
141440,31-40,w,5,52,Französische Bulldogge,,,,K,2017,m,schwarz/weiss
141097,41-50,w,5,52,Französische Bulldogge,,,,K,2017,m,schwarz
141064,31-40,w,5,52,Zwergdachshund,,,,K,2015,w,schwarz
141035,21-30,w,5,52,Old Englische Bulldogge,,,,I,2016,w,brindle
140614,41-50,m,5,52,Whippet,,,,I,2017,m,sand/weiss
154260,31-40,m,5,52,Magyar Viszla,,,,I,2020,m,semmelgelb
140487,61-70,m,5,52,Golden Retriever,,,,I,2019,m,golden
108779,41-50,w,5,52,Chihuahua,,,,K,2019,m,braun
139273,51-60,m,5,52,Mops,,,,K,2017,w,schwarz
139198,31-40,w,5,52,Mischling gross,,,,I,2015,w,schwarz
138777,31-40,w,5,52,Dobermann,,,,I,2020,w,schwarz/braun
138777,31-40,w,5,52,Entlebucher Sennenhund,,,,I,2017,m,dreifarbig
138695,41-50,w,5,52,Mischling gross,,,,I,2011,w,schwarz
138630,41-50,w,5,52,Norwich Terrier,,,,K,2017,w,rot
138629,31-40,w,5,52,Lagotto Romagnolo,,,,I,2017,w,braun
83733,51-60,m,5,52,Sibirischer Husky,,,,I,2011,m,grau/weiss
138168,41-50,m,5,52,Tibetan Spaniel,,,,K,2006,w,rotbraun
107093,31-40,w,5,52,Schäfer,Mischling,,,I,2009,m,schwarz/braun/beige
106798,41-50,w,5,52,Golden Retriever,,,,I,2010,m,golden
83657,41-50,m,5,52,Zwergpinscher,,Rehpinscher,,K,2010,w,schwarz/braun
81483,51-60,w,5,52,Labrador Retriever,,Hovawart,,I,2009,w,schwarz/braun
137276,31-40,w,5,52,Bolonka Zwetna,,,,K,2018,w,beige/creme
137133,21-30,w,5,52,Mischling klein,,,,K,2018,m,schwarz/beige
136569,31-40,w,5,52,Mischling klein,,,,K,2019,m,schwarz
136569,31-40,w,5,52,Biewer Yorkshire Terrier,,,,K,2016,w,tricolor
105473,41-50,m,5,52,Bolonka Zwetna,,Pudel,,K,2018,m,weiss
136025,51-60,m,5,52,Parson Russell Terrier,,,,K,2010,m,tricolor
135975,31-40,w,5,52,Dachshund,,,,K,2010,m,schwarz/braun
95641,31-40,m,5,52,Französische Bulldogge,,,,K,2008,m,gestromt
135796,31-40,m,5,52,Malteser,,Yorkshire Terrier,,K,2012,w,schwarz/weiss
105032,31-40,w,5,52,Mops,,,,K,2020,w,beige
135356,51-60,m,5,52,Labrador,,Pudel,,I,2015,m,creme
135004,41-50,w,5,52,Shar Pei,,,,I,2016,m,schwarz/braun
104405,41-50,w,5,52,Airedale Terrier,,,,I,2012,w,braun/schwarz
104405,41-50,w,5,52,Bergamasker,,,,I,2012,m,tricolor
134906,51-60,w,5,52,Deutscher Schäfer,,,,I,2011,m,schwarz
134586,31-40,m,5,52,Mischling klein,,,,K,2020,w,schwarz
134146,41-50,m,5,52,Biewer Yorkshire Terrier,,,,K,2016,m,black/tan
88071,61-70,w,5,52,Border Collie,,,,I,2019,w,tricolor
133542,51-60,w,5,52,Beagle,,,,K,2016,w,tricolor
133318,31-40,w,5,52,Französische Bulldogge,Mischling,,,K,2015,m,braun gestromt
133182,41-50,m,5,52,Cane Corso,,,,I,2016,w,blau
83258,61-70,w,5,52,Rauhaar Dackel,,,,K,2019,m,schwarz/rot
132943,41-50,m,5,52,Mischling klein,,,,K,2016,m,beige
132926,31-40,w,5,52,Parson Russell Terrier,,,,K,2015,m,weiss/braun
132540,31-40,w,5,52,Französische Bulldogge,,,,K,2013,m,beige
87893,61-70,w,5,52,Shih Tzu,,,,K,2003,w,weiss/beige
154609,41-50,m,5,52,Magyar Viszla,,,,I,2020,m,rot/braun
102069,51-60,w,5,52,Pinscher,,,,K,2018,m,braun/schwarz
102069,51-60,w,5,52,Bolonka Zwetna,,,,K,2009,m,schwarz
101811,51-60,w,5,52,Beagle,,,,K,2010,m,tricolor
131741,31-40,w,5,52,Französische Bulldogge,,,,K,2016,m,gestromt
101314,51-60,m,5,52,Riesenschnauzer,,,,I,2019,m,schwarz
131491,71-80,m,5,52,Grosspudel,,Labrador Retriever,,I,2020,m,braun
131077,71-80,m,5,52,Appenzeller Sennenhund,,Border Collie,,I,2013,m,tricolor
14387,71-80,m,5,52,Zwergpinscher,,,,K,2015,m,schwarz/braun
130342,41-50,m,5,52,Französische Bulldogge,,,,K,2015,w,weiss
129984,31-40,m,5,52,West Highland White Terrier,,,,K,2015,w,weiss
129652,51-60,w,5,52,Französische Bulldogge,,,,K,2017,w,blue
129567,31-40,m,5,52,Französische Bulldogge,,,,K,2018,w,braun/weiss/beige
129567,31-40,m,5,52,Französische Bulldogge,,,,K,2014,m,braun
129256,41-50,w,5,52,Golden Retriever,,,,I,2013,m,golden
129169,51-60,w,5,52,Yorkshire Terrier,,,,K,2007,m,schwarz/braun
99994,51-60,m,5,52,Berger de Picardie,,,,I,2008,w,beige
156898,21-30,w,5,52,Deutscher Schäferhund,,,,I,2017,m,schwarz/braun
128130,51-60,w,5,52,Italienisches Windspiel,,,,K,2020,m,grau
99826,61-70,m,5,52,Shiba Inu,,,,K,2009,m,rot
127936,21-30,w,5,52,Mischling klein,,,,K,2018,w,braun/schwarz
127936,21-30,w,5,52,Cocker Spaniel,,Chihuahua,,K,2015,m,weiss/schwarz
156695,31-40,w,5,52,Schweizer Laufhund,,,,I,2014,w,schwarz/braun
81050,71-80,w,5,52,Labrador Retriever,,,,I,2005,m,schwarz
156659,31-40,w,5,52,Mischling gross,,,,I,2018,w,weiss/schwarz
154795,41-50,w,5,52,Französische Bulldogge,,,,K,2020,m,lilac
156583,21-30,w,5,52,Dachshund,,,,K,2020,m,schwarz/rot
156567,31-40,w,5,52,Zwergspitz,,,,K,2020,m,orange
156536,41-50,m,5,52,Französische Bulldogge,,,,K,2020,w,beige
156534,31-40,w,5,52,Mischling gross,,,,I,2016,m,schwarz/braun/weiss
156494,71-80,w,5,52,Lagotto Romagnolo,,,,I,2020,m,braun
156484,41-50,w,5,52,Weimaraner,,,,I,2020,w,silber
156940,31-40,m,5,52,Französische Bulldogge,,,,K,2014,m,schwarz
127285,51-60,w,5,52,Parson Russell Terrier,,,,K,2015,w,braun/weiss
99306,31-40,m,5,52,Jack Russel Terrier,,,,K,2007,m,tricolor
82668,71-80,w,5,52,Norwich Terrier,,,,K,2011,w,rot
156008,31-40,w,5,52,Golden Retriever,,,,I,2018,m,blondfarben
155932,41-50,w,6,61,Mischling klein,Mischling,,,K,2018,m,schwarz/weiss
126407,51-60,m,6,61,Mischling klein,,,,K,2014,w,weiss
155772,21-30,w,6,61,Golden Retriever,,,,I,2020,w,braun
155740,21-30,m,6,61,Deutscher Kleinspitz,,,,K,2020,m,schwarz
155563,21-30,w,6,61,Mischling gross,,,,I,2020,m,weiss/schwarz
155523,41-50,m,6,61,Bolonka Zwetna,,,,K,2017,m,braun/weiss
86723,41-50,w,6,61,Labrador Retriever,,,,I,2020,m,gelb
155396,31-40,m,6,61,Husky,,Alaskan Malamute,,I,2010,w,weiss/schwarz
125643,41-50,w,6,61,Yorkshire Terrier,,,,K,2020,w,steelblue
155248,21-30,w,6,61,Jack Russel Terrier,,Schipperke,,K,2015,m,beige
155248,21-30,w,6,61,Collie,,,,I,2020,w,schwarz/braun/weiss
155221,31-40,w,6,61,American Cocker Spaniel,,Mudi,,K,2017,m,schwarz gestromt
155075,31-40,m,6,61,Labrador Retriever,,,,I,2020,m,gelb
155070,21-30,w,6,61,Chihuahua,,,,K,2017,w,creme
86605,81-90,w,6,61,Chihuahua,,,,K,2013,w,weiss/beige
154940,21-30,w,6,61,Zwergspitz,,Pomeranian,,K,2019,w,rot/braun
154905,21-30,w,6,61,Labrador Retriever,,,,I,2020,w,schwarz
125168,41-50,w,6,61,Kooikerhondje,,,,K,2014,m,weiss/orange
154787,51-60,w,6,61,Belgischer Schäferhund,,,,I,2020,m,schwarz
154759,21-30,w,6,61,Spitz,,,,K,2012,m,creme
86506,61-70,w,6,61,Yorkshire Terrier,,,,K,2017,m,blue/tan
125471,71-80,w,6,61,Welsh Terrier,,,,K,2008,m,black/tan
21865,71-80,m,6,61,Foxterrier,,,,K,2017,m,schwarz/weiss
86441,71-80,w,6,61,American Cocker Spaniel,,,,K,2009,m,schwarz/weiss
154458,31-40,m,6,61,Pinscher,,Dachshund,,K,2015,w,schwarz/braun
154363,31-40,m,6,61,Eurasier,,,,I,2020,m,grau
124497,31-40,w,6,61,Chihuahua,,,,K,2011,m,braun
154261,41-50,w,6,61,Labrador Retriever,,,,I,2019,m,blondfarben
124493,21-30,m,6,61,Rottweiler,,,,I,2011,w,schwarz/braun
154198,41-50,w,6,61,Chihuahua,,,,K,2020,m,fawn
124402,71-80,w,6,61,Mischling klein,,,,K,2012,w,beige/schwarz
154146,31-40,w,6,61,Canaan Dog,,Border Collie,,I,2017,w,weiss/braun/schwarz
154112,21-30,w,6,61,English Springer Spaniel,,,,I,2020,m,rot/weiss
154866,21-30,m,6,61,Jack Russel Terrier,Mischling,,,K,2019,m,braun/weiss
96855,61-70,m,6,61,Mischling klein,,,,K,2012,m,braun/weiss
153987,51-60,m,6,61,Australian Cattle Dog,,,,I,2020,m,tricolor
123944,61-70,m,6,61,Golden Retriever,,Pudel,,I,2014,w,beige
153930,21-30,w,6,61,Französische Bulldogge,,,,K,2018,w,schwarz
153927,31-40,w,6,61,Australian Shepherd,,,,I,2020,w,red-tri
151549,41-50,w,6,61,Jack Russel Terrier,,,,K,2014,m,tricolor
96155,31-40,w,6,61,Französische Bulldogge,,,,K,2009,w,gestromt
153659,31-40,w,6,61,Entlebucher Sennenhund,,,,I,2020,w,schwarz/braun/weiss
153642,51-60,w,6,61,Bichon Havanais,,,,K,2020,w,schwarz
153624,51-60,w,6,61,Mischling klein,,,,K,2014,w,weiss/braun
123492,31-40,w,6,61,Chihuahua,,,,K,2006,w,schwarz/weiss
153470,21-30,w,6,61,Shar Pei,Mischling,,,I,2018,w,weiss
153467,21-30,w,6,61,Mischling klein,,,,K,2020,m,schwarz/weiss
153441,51-60,m,6,61,Bichon Havanais,,,,K,2020,w,black/tan
123206,31-40,m,6,61,Französische Bulldogge,,,,K,2012,m,weiss/schwarz
153359,21-30,w,6,61,Labrador Retriever,,Weimaraner,,I,2020,m,silber
153347,51-60,w,6,61,Mischling gross,,,,I,2007,w,beige
153315,31-40,m,6,61,Labrador Retriever,,,,I,2020,w,blondfarben
153303,21-30,w,6,61,Miniature Bull Terrier,,,,K,2017,w,gestromt
153296,41-50,w,6,61,Bichon Havanais,,,,K,2020,m,schwarz/braun
153211,61-70,w,6,61,Labrador Retriever,,,,I,2020,m,gelb
153078,31-40,w,6,61,Zwergspitz,,,,K,2017,m,orange
122859,41-50,w,6,61,Englische Bulldogge,,,,I,2012,m,braun/schwarz/weiss
122838,61-70,w,6,61,Italienisches Windspiel,,,,K,2011,w,beige
95047,51-60,w,6,61,Irish Setter,,,,I,2010,m,rot
122755,51-60,m,6,61,Chihuahua,,Zwergpinscher,,K,2012,m,schwarz
122630,41-50,w,6,61,Golden Retriever,,,,I,2014,w,golden
122624,71-80,m,6,61,Mischling klein,,,,K,2014,w,schwarz/weiss
152644,21-30,w,6,61,Podengo Portugues,,,,I,2014,w,weiss
122610,41-50,m,6,61,Yorkshire Terrier,,,,K,2012,m,schwarz/braun/beige
152642,31-40,w,6,61,Labrador Retriever,Mischling,,,I,2018,m,schwarz
122610,41-50,m,6,61,Miniature Bull Terrier,,,,K,2016,w,schwarz/weiss
152587,31-40,m,6,61,Mischling gross,,,,I,2015,m,braun
122515,51-60,w,6,61,Australian Shepherd,,Pudel,,I,2009,w,braun
152517,71-80,w,6,61,Pomeranian,,,,K,2018,m,orange
152490,21-30,w,6,61,Chihuahua,,Yorkshire Terrier,,K,2016,m,braun/weiss
152462,31-40,w,6,61,Cavalier King Charles Spaniel,,,,K,2020,w,blenheim
67135,41-50,m,6,61,Jack Russel Terrier,,,,K,2017,w,tricolor
155439,41-50,w,6,61,Bichon Havanais,,,,K,2020,m,braun/weiss
123492,31-40,w,6,61,Deutscher Schäfer,,,,I,2018,w,grau
152351,31-40,w,6,61,Whippet,,,,I,2020,m,grau/weiss
152238,41-50,w,6,61,Australian Shepherd,,,,I,2020,w,rot
152232,31-40,m,6,61,Lagotto Romagnolo,,,,I,2020,m,braun schimmel
94585,51-60,w,6,61,Eurasier,,,,I,2020,w,grau
155455,31-40,w,6,61,Kleinspitz,,,,K,2020,m,sandfarbig
151804,21-30,m,6,61,Welsh Corgi Pembroke,Mischling,,,K,2011,w,orange
151746,21-30,m,6,61,Siberian Husky,,,,I,2019,w,grau
67018,71-80,w,6,61,Labrador Retriever,,,,I,2012,m,beige
93707,61-70,w,6,61,Bolonka Zwetna,,,,K,2015,m,rot/braun
121557,51-60,w,6,61,Yorkshire Terrier,,,,K,2014,w,tricolor
155540,31-40,w,6,61,Malteser,,Zwergpudel,,K,2020,m,weiss
151474,31-40,m,6,61,Yorkshire Terrier,,,,K,2019,w,tricolor
151458,31-40,w,6,61,Französische Bulldogge,,Zwergpinscher,,K,2018,w,tricolor
151383,41-50,w,6,61,Labrador,,,,I,2017,m,schwarz
151374,71-80,m,6,61,Mischling klein,,,,K,2013,m,beige
151371,31-40,w,6,61,Labrador Retriever,,,,I,2011,m,golden
153868,31-40,m,6,61,Zwergpudel,,,,K,2020,m,Harlekin
151140,31-40,w,6,61,Mischling gross,,,,I,2016,m,hellbraun
155592,41-50,w,6,61,Labrador Retriever,,,,I,2020,w,schwarz
120852,41-50,w,6,61,Mischling klein,,,,K,2013,w,schwarz/weiss
150561,21-30,w,6,61,Yorkshire Terrier,,,,K,2019,m,braun
150531,31-40,m,6,61,Mischling gross,,,,I,2016,w,braun
93083,41-50,m,6,61,Labrador Retriever,,,,I,2008,m,blondfarben
150372,31-40,w,6,61,Podenco,,,,I,2010,w,hellbraun/weiss
150300,21-30,w,6,61,Zwergpudel,,,,K,2019,m,apricot
150299,11-20,w,6,61,Zwergpinscher,,,,K,2019,m,rot/braun
92986,41-50,w,6,61,Golden Retriever,,,,I,2014,w,golden
155654,21-30,m,6,61,Shiba Inu,,,,K,2020,w,beige/weiss/braun
92986,41-50,w,6,61,Entlebucher Sennenhund,,,,I,2016,m,tricolor
126027,51-60,w,6,61,Ratero,Mischling,,,K,2004,m,schwarz/weiss
155672,51-60,w,6,61,Malteser,,,,K,2020,m,weiss
149995,51-60,m,6,61,Lagotto Romagnolo,,,,I,2009,w,marronschimmel
85482,71-80,w,6,61,Jack Russel Terrier,,,,K,2006,w,tricolor
92623,61-70,m,6,61,Epagneul Breton (Bretonischer Vorstehhund),,,,I,2016,m,weiss/orange
85482,71-80,w,6,61,Appenzeller,Mischling,,,I,2017,w,tricolor
149721,31-40,w,6,61,Malteser,,,,K,2018,w,weiss
149652,21-30,w,6,61,Labrador,,,,I,2019,m,grau/schwarz
120035,31-40,w,6,61,Mops,,Pekingese,,K,2013,w,beige
85437,61-70,w,6,61,Boxer,,,,I,2015,w,rotbraun
149606,71-80,w,6,61,Französische Bulldogge,,,,K,2018,m,weiss/schwarz
149598,21-30,w,6,61,Mischling klein,,,,K,2015,w,braun/weiss
149577,21-30,w,6,61,Mischling klein,,,,K,2010,m,braun
149563,21-30,w,6,61,Beagle,,,,K,2015,m,weiss/braun
149539,21-30,w,6,61,Mischling gross,,,,I,2014,w,schwarz/weiss
125643,41-50,w,6,61,Yorkshire Terrier,,,,K,2018,w,blue/tan
149133,41-50,w,6,61,Cavalier King Charles Spaniel,,Pudel,,K,2019,w,apricot
149132,31-40,w,6,61,Mischling klein,,,,K,2012,w,braun/weiss
149110,31-40,w,6,61,Dachshund,,Beagle,,K,2012,m,schwarz/braun
119570,41-50,w,6,61,Groenendael,,,,I,2011,m,schwarz
149080,31-40,m,6,61,Boston Terrier,,,,K,2019,m,schwarz/weiss
148858,61-70,w,6,61,Yorkshire Terrier,,,,K,2014,m,schwarz/braun/weiss
155810,21-30,w,6,61,Deutscher Pinscher,,Entlebucher Sennenhund,,I,2017,m,schwarz/braun/weiss
148732,31-40,w,6,61,Zwergschnauzer,,,,K,2018,m,schwarz
148649,61-70,w,6,61,Mischling klein,,,,K,2013,m,weiss/schwarz
118944,61-70,w,6,61,Parson Russell Terrier,,,,K,2015,w,tricolor
118905,41-50,w,6,61,Chihuahua,,,,K,2019,w,braun/schwarz
148597,51-60,m,6,61,Pudel,,,,K,2011,m,schwarz/weiss
91205,51-60,m,6,61,Zwergschnauzer,,,,K,2019,w,schwarz/silber
148343,41-50,m,6,61,Biewer Yorkshire Terrier,,,,K,2019,m,schwarz/weiss
148285,41-50,w,6,61,Mischling klein,,,,K,2019,w,schwarz
80715,61-70,m,6,61,Mischling klein,,,,K,2007,m,rehbraun
148178,21-30,w,6,61,Mischling klein,,,,K,2017,w,hellbraun/weiss
85171,81-90,w,6,61,Yorkshire Terrier,,,,K,2013,w,braun/schwarz
148080,31-40,w,6,61,Labrador Retriever,,,,I,2016,w,schwarz
147958,31-40,w,6,61,Jack Russel Terrier,,,,K,2019,w,weiss/rot
147918,31-40,w,6,61,Irish Terrier,,,,I,1982,m,rot
154002,61-70,w,6,61,Bolonka Zwetna,,Zwergpudel,,K,2020,w,schwarz
155891,41-50,w,6,61,Französische Bulldogge,,,,K,2020,w,schwarz
117643,61-70,w,6,61,Australian Shepherd,,,,I,2011,m,schwarz
147266,51-60,m,6,61,Foxterrier,,,,K,2019,m,weiss/schwarz
90487,61-70,w,6,61,Havaneser,,,,K,2006,w,zobel beige
147227,31-40,w,6,61,Shiba Inu,,,,K,2014,w,tricolor
117493,51-60,w,6,61,Jack Russel Terrier,,,,K,2013,w,tricolor
147124,31-40,m,6,61,Mischling gross,,,,I,2018,m,schwarz/weiss
147110,41-50,m,6,61,Malteser,,,,K,2018,w,weiss
146973,31-40,w,6,61,Malteser,,West Highland White Terrier,,K,2013,w,weiss
146825,31-40,w,6,61,Mischling gross,,,,I,2012,m,hellbraun/weiss
117201,51-60,w,6,61,Border Terrier,,,,K,2013,w,grizzle
117032,51-60,m,6,61,Mischling gross,,,,I,2013,w,tricolor
146374,21-30,w,6,61,Berner Sennenhund,,,,I,2014,m,tricolor
89757,51-60,w,6,61,Mischling klein,,,,K,2006,w,weiss
146320,41-50,m,6,61,Französische Bulldogge,,,,K,2018,m,beige
146295,31-40,w,6,61,Labrador Retriever,,,,I,2010,w,rot/beige
116317,61-70,w,6,61,Podengo Portugues,,,,I,2017,w,hellbraun/weiss
116317,61-70,w,6,61,Mischling klein,,,,K,2012,m,schwarz/weiss
115939,61-70,w,6,61,Berner Sennenhund,,,,I,2013,m,tricolor
145949,31-40,m,6,61,Mischling klein,,,,K,2016,m,tricolor
89645,41-50,m,6,61,Labrador Retriever,Mischling,,,I,2007,m,schwarz
145518,31-40,w,6,61,Phalène,,,,K,2018,w,weiss/braun
145462,51-60,m,6,61,Deutscher Pinscher,,,,I,2020,m,braun/schwarz
145439,31-40,m,6,61,Beagle,,,,K,2018,w,tricolor
151574,31-40,w,6,61,Mischling klein,,,,K,2016,w,schwarz/weiss
145343,31-40,w,6,61,Zwergdachshund,,,,K,2018,m,brindle
89603,51-60,m,6,61,Papillon,,,,K,2008,w,schwarz/weiss
120193,31-40,m,6,61,Labrador Retriever,,,,I,2014,m,dunkelbraun
145040,31-40,m,6,61,Mischling klein,,,,K,2018,m,schwarz
144984,51-60,m,6,61,Mischling gross,,,,I,2016,m,weiss
144740,31-40,w,6,61,Parson Russell Terrier,,,,K,2018,m,tricolor
114290,51-60,m,6,61,Yorkshire Terrier,,,,K,2010,m,black/tan
144629,21-30,w,6,61,Mischling gross,,,,I,2017,w,schwarz/braun
84524,61-70,w,6,61,Grosspudel,,,,I,2010,w,schwarz
144338,41-50,w,6,61,Shih Tzu,,,,K,2018,m,weiss/braun
114011,41-50,w,6,61,Pinscher,Mischling,,,K,2012,w,blondfarben
144271,41-50,m,6,61,Border Collie,,,,I,2018,m,schwarz/weiss
84491,71-80,w,6,61,Yorkshire Terrier,Mischling,,,K,2010,m,beige
113770,21-30,w,6,61,Yorkshire Terrier,,,,K,2012,w,blue/tan
144113,71-80,m,6,61,Mischling gross,,,,I,2011,w,schwarz/weiss
89448,61-70,w,6,61,Chihuahua,,,,K,2006,m,schwarz/weiss
84461,51-60,w,6,61,Manchester Terrier,,Zwergpinscher,,K,2019,m,schwarz
143661,41-50,w,6,61,Biewer Yorkshire Terrier,,,,K,2018,w,tricolor
113004,21-30,w,6,61,Jack Russel Terrier,,,,K,2010,w,tricolor
84430,61-70,w,6,61,Zwergpudel,,,,K,2017,m,schwarz
143504,41-50,w,6,61,Golden Retriever,,,,I,2018,w,golden
112904,31-40,m,6,61,Malinois,,,,I,2020,w,braun
143396,31-40,w,6,61,Welsh Corgi Pembroke,,,,K,2018,m,rot
143285,31-40,w,6,61,Labrador Retriever,,,,I,2011,w,schwarz
154160,21-30,w,6,61,Mischling klein,,,,K,2017,m,beige
84367,71-80,w,6,61,Pudel,Mischling,,,K,2010,m,beige
112197,41-50,w,6,61,Rhodesian Ridgeback,,,,I,2012,w,weizen
143016,21-30,w,6,61,Border Collie,,,,I,2013,m,braun/weiss
127129,61-70,w,6,61,Labrador Retriever,,,,I,2006,w,schwarz
142768,31-40,m,6,61,Deutscher Pinscher,,,,I,2018,w,schwarz/rot
142667,21-30,m,6,61,Mischling gross,,,,I,2017,w,grau/weiss
127185,41-50,m,6,61,Chow Chow,Mischling,,,I,2008,m,schwarz
156164,41-50,m,6,61,Cavalier King Charles Spaniel,,,,K,2020,w,weiss/braun
111841,51-60,w,6,61,Parson Russell Terrier,,,,K,2012,w,weiss/rot
156257,51-60,w,6,61,Australian Shepherd,,,,I,2020,w,schwarz/weiss/braun
142356,41-50,m,6,61,Labrador Retriever,,,,I,2019,m,gelb
142356,41-50,m,6,61,Labrador Retriever,,,,I,2009,m,choco
141997,21-30,w,6,61,Bolonka Zwetna,,,,K,2018,m,zobel
111092,61-70,w,6,61,Beagle,,,,K,2012,m,tricolor
141754,81-90,m,6,61,Dachshund,,,,K,2004,w,braun
111079,51-60,w,6,61,Malteser,,Havaneser,,K,2013,w,weiss
5406,61-70,m,6,61,Französische Bulldogge,,,,K,2013,m,weiss/schwarz
141134,31-40,m,6,61,Podenco,,,,I,2017,w,braun/weiss
110494,31-40,m,6,61,Weisser Schäferhund (Berger Blanc Suisse),,,,I,2012,w,weiss
89089,71-80,w,6,61,Mischling klein,,,,K,2017,m,braun gestromt
